DATE,QUANTITIES_Kgs,VALUE,PFco_Code,Total_values
02-Nov-23,141,32400,540,4568400
10-Nov-23,138.3,32400,540,4480920
15-Nov-23,189.8,45000,540,8541000
22-Nov-23,133.4,32400,540,4322160
02-Nov-23,323.18,72450,540,23414391
04-Nov-23,307.7,72450,540,22292865
06-Nov-23,326.4,72450,540,23647680
08-Nov-23,311.94,72450,540,22600053
11-Nov-23,377.84,86940,540,32849409.6
14-Nov-23,372.6,86940,540,32393844
15-Nov-23,382.5,86940,540,33254550
20-Nov-23,383.5,86940,540,33341490
23-Nov-23,319.82,72450,540,23170959
21-Nov-23,161.6,48150,540,7781040
30-Dec-23,812,194400,540,157852800
08-Dec-23,221.4,54000,540,11955600
15-Dec-23,137.9,32400,540,4467960
22-Dec-23,183.9,43200,540,7944480
25-Dec-23,185.6,43200,540,8017920
27-Dec-23,46,10800,540,496800
09-Dec-23,218.71,58320,540,12755167.2
01-Dec-23,314.3,72450,540,22771035
06-Dec-23,437.1,99015,540,43279456.5
08-Dec-23,377,86940,540,32776380
11-Dec-23,314.7,72450,540,22800015
12-Dec-23,385.7,86940,540,33532758
14-Dec-23,380.7,86940,540,33098058
19-Dec-23,317.2,72450,540,22981140
29-Dec-23,322.2,72450,540,23343390
04-Jan-24,52.5,14700,540,771750
29-Jan-24,51.9,14700,540,762930
05-Jan-24,275.06,66588,540,18315695.28
22-Jan-24,824.9,194400,540,160360560
30-Jan-24,1110,243000,540,269730000
02-Jan-24,222.3,51840,540,11524032
06-Jan-24,228.4,54000,540,12333600
13-Jan-24,222.4,54000,540,12009600
17-Jan-24,225.8,54000,540,12193200
24-Jan-24,91.8,21600,540,1982880
06-Jan-24,193.4,47550,540,9196170
13-Jan-24,193.1,47550,540,9181905
03-Jan-24,316.4,72450,540,22923180
04-Jan-24,315.6,72450,540,22865220
08-Jan-24,318.7,72450,540,23089815
09-Jan-24,379.3,86940,540,32976342
11-Jan-24,367.7,84525,540,31079842.5
19-Jan-24,324.7,72450,540,23524515
20-Jan-24,319.5,72450,540,23147775
22-Jan-24,53.7,12420,540,666954
22-Jan-24,318,72450,540,23039100
27-Jan-24,385.6,86940,540,33524064
29-Jan-24,657.6,144900,540,95286240
30-Jan-24,642.1,144900,540,93040290
03-Feb-24,106.5,29400,540,3131100
15-Feb-24,329,80352,540,26435808
08-Feb-24,1097.1,259200,540,284368320
03-Feb-24,277.4,70200,540,19473480
01-Feb-24,223.5,54000,540,12069000
03-Feb-24,226.4,54000,540,12225600
05-Feb-24,231.4,54000,540,12495600
07-Feb-24,182,43200,540,7862400
09-Feb-24,139.3,32400,540,4513320
13-Feb-24,166.1,38880,540,6457968
17-Feb-24,199.1,47520,540,9461232
21-Feb-24,222.9,51840,540,11555136
21-Feb-24,45.8,10800,540,494640
27-Feb-24,111.6,25920,540,2892672
27-Feb-24,90.2,21600,540,1948320
02-Feb-24,686.3,156975,540,107731942.5
13-Feb-24,323.1,72450,540,23408595
14-Feb-24,317.8,72450,540,23024610
15-Feb-24,383.1,86940,540,33306714
17-Feb-24,318.6,72450,540,23082570
21-Feb-24,389.1,86940,540,33828354
27-Feb-24,322.7,72450,540,23379615
27-Feb-24,322.1,72450,540,23336145
28-Feb-24,323.4,72450,540,23430330
29-Feb-24,431.1,96600,540,41644260
05-Mar-24,106,29400,540,3116400
26-Mar-24,105.5,29400,540,3101700
19-Mar-24,279.7,66960,540,18728712
04-Mar-24,1099.7,259200,540,285042240
12-Mar-24,276.3,70200,540,19396260
27-Mar-24,274.9,70200,540,19297980
05-Mar-24,91.5,21600,540,1976400
12-Mar-24,135.5,32400,540,4390200
26-Mar-24,182.2,43200,540,7871040
28-Mar-24,168.2,38880,540,6539616
28-Mar-24,92.9,21600,540,2006640
29-Mar-24,207.6,47520,540,9865152
30-Mar-24,207.3,47520,540,9850896
15-Mar-24,225.6,58320,540,13156992
04-Mar-24,323.1,72450,540,23408595
12-Mar-24,319.7,72450,540,23162265
13-Mar-24,389.7,86940,540,33880518
16-Mar-24,317.7,72450,540,23017365
18-Mar-24,322.6,72450,540,23372370
20-Mar-24,326,72450,540,23618700
21-Mar-24,53.6,12075,540,647220
22-Mar-24,326.6,72450,540,23662170
26-Mar-24,653.3,144900,540,94663170
30-Mar-24,321.7,72450,540,23307165
13-Apr-24,107.9,29400,540,3172260
10-Apr-24,330.4,80352,540,26548300.8
08-Apr-24,839.8,194400,540,163257120
04-Apr-24,204.3,47520,540,9708336
13-Apr-24,205.4,47520,540,9760608
16-Apr-24,204.7,47520,540,9727344
29-Apr-24,203.8,47520,540,9684576
06-Apr-24,270.7,74760,540,20237532
08-Apr-24,322.8,72450,540,23386860
10-Apr-24,321.4,72450,540,23285430
13-Apr-24,323.38,72450,540,23428881
13-Apr-24,191.9,43470,540,8341893
19-Apr-24,319.6,72450,540,23155020
23-Apr-24,320.6,72450,540,23227470
17-May-24,104.9,29400,540,3084060
03-May-24,379.9,93372,540,35472022.8
20-May-24,380.6,93744,540,35678966.4
11-May-24,548.4,129600,540,71072640
09-May-24,387.6,98280,540,38093328
16-May-24,162.3,38880,540,6310224
20-May-24,132.9,32400,540,4305960
04-May-24,222.3,58320,540,12964536
11-May-24,332.5,87480,540,29087100
02-May-24,324,72450,540,23473800
04-May-24,319.4,72450,540,23140530
08-May-24,382.4,86940,540,33245856
15-May-24,378.9,84525,540,32026522.5
17-May-24,52.5,12075,540,633937.5
18-May-24,319.9,72450,540,23176755
20-May-24,371.5,84525,540,31401037.5
23-May-24,321.5,72450,540,23292675
24-May-24,316.2,72450,540,22908690
29-May-24,317.8,72450,540,23024610
30-May-24,316.1,72450,540,22901445
31-May-24,319.5,72450,540,23147775
13-Jun-24,106.6,29400,540,3134040
18-Jun-24,103,29400,540,3028200
01-Jun-24,272.6,66960,540,18253296
13-Jun-24,330.68,80352,540,26570799.36
12-Jun-24,1114,259200,540,288748800
01-Jun-24,162.7,38880,540,6325776
12-Jun-24,223.94,51840,540,11609049.6
13-Jun-24,46.9,10800,540,506520
14-Jun-24,162.6,38880,540,6321888
17-Jun-24,270.5,64800,540,17528400
17-Jun-24,109.8,25920,540,2846016
18-Jun-24,178.6,43200,540,7715520
22-Jun-24,110.9,25920,540,2874528
25-Jun-24,274.6,64800,540,17794080
25-Jun-24,271.2,64800,540,17573760
26-Jun-24,110.3,25920,540,2858976
20-Jun-24,164,43740,540,7173360
01-Jun-24,54.1,12075,540,653257.5
03-Jun-24,645.3,144900,540,93503970
05-Jun-24,317.7,72450,540,23017365
07-Jun-24,327.5,72450,540,23727375
10-Jun-24,649.7,144900,540,94141530
12-Jun-24,435.5,96600,540,42069300
13-Jun-24,958.9,217350,540,208416915
14-Jun-24,957.8,217350,540,208177830
20-Jun-24,316.5,72450,540,22930425
21-Jun-24,305.9,70035,540,21423706.5
22-Jun-24,376.8,86940,540,32758992
25-Jun-24,387.4,86940,540,33680556
28-Jun-24,315,72450,540,22821750
22-Jun-24,110.3,30240,540,3335472
26-Jul-24,109.4,27216,540,2977430.4
26-Jul-24,162.1,40500,540,6565050
31-Jul-24,272.9,67500,540,18420750
01-Jul-24,52.5,12600,540,661500
12-Jul-24,109.8,27000,540,2964600
16-Jul-24,163.6,40500,540,6625800
19-Jul-24,111,27000,540,2997000
24-Jul-24,109.6,27000,540,2959200
30-Jul-24,108.5,27000,540,2929500
02-Jul-24,320.3,75600,540,24214680
03-Jul-24,317.3,75600,540,23987880
04-Jul-24,320.7,75600,540,24244920
06-Jul-24,316.8,75600,540,23950080
09-Jul-24,315.4,75600,540,23844240
10-Jul-24,371,88200,540,32722200
11-Jul-24,373.5,88560,540,33077160
13-Jul-24,322.3,75600,540,24365880
16-Jul-24,312.8,75600,540,23647680
18-Jul-24,191.4,45360,540,8681904
19-Jul-24,125.3,30240,540,3789072
20-Jul-24,180.8,42840,540,7745472
22-Jul-24,319.1,75600,540,24123960
26-Jul-24,316.6,75600,540,23934960
27-Jul-24,320.1,75600,540,24199560
31-Jul-24,323.3,75600,540,24441480
24-Jan-24,56.5,12960,542,732240
08-Feb-24,56,12960,542,725760
05-Mar-24,55.3,12960,542,716688
27-May-24,56.7,12960,542,734832
13-Jun-24,56,12960,542,725760
13-Jan-21,323.47,75600,544,24454332
16-Jan-21,213.9,50400,544,10780560
23-Jan-21,220.26,50400,544,11101104
06-Jan-21,821.09,189000,544,155186010
11-Jan-21,373.35,88200,544,32929470
15-Jan-21,837.36,189000,544,158261040
19-Jan-21,106.55,25200,544,2685060
22-Jan-21,813.61,189000,544,153772290
27-Jan-21,265.84,63000,544,16747920
05-Feb-21,556.1,126000,544,70068600
03-Feb-21,819.27,189000,544,154842030
11-Feb-21,563.36,126000,544,70983360
16-Feb-21,714.49,163800,544,117033462
22-Feb-21,232.81,50400,544,11733624
24-Feb-21,110.89,25200,544,2794428
16-Feb-21,824.92,189000,544,155909880
04-Mar-21,268.25,67500,544,18106875
06-Mar-21,322.07,81000,544,26087670
11-Mar-21,487.7,121500,544,59255550
12-Mar-21,327.97,81000,544,26565570
19-Mar-21,829.76,202500,544,168026400
23-Mar-21,532.99,135000,544,71953650
02-Mar-21,564.61,126000,544,71140860
17-Mar-21,262.59,67500,544,17724825
31-Mar-21,2040.87,498000,544,1016353260
15-Apr-21,276.59,69750,544,19292152.5
30-Apr-21,1059.9,279000,544,295712100
12-Apr-21,816.02,217280,544,177304825.6
12-Apr-21,324.68,86400,544,28052352
12-Apr-21,211.68,57600,544,12192768
12-Apr-21,1059.42,288000,544,305112960
08-May-21,484.12,129600,544,62741952
05-Jun-21,1063.8,279000,544,296800200
09-Jun-21,1066.48,279000,544,297547920
10-Jun-21,1060.2,279000,544,295795800
14-Jun-21,1352.39,348750,544,471646012.5
24-Jul-21,543.52,139500,544,75821040
26-Aug-21,1351.35,348750,544,471283312.5
31-Aug-21,3596.19,948600,544,3411345834
27-Sep-21,270.06,72000,544,19444320
15-Sep-21,896.24,237150,544,212543316
21-Sep-21,1334.76,348750,544,465497550
27-Sep-21,966.94,251100,544,242798634
08-Oct-21,269.94,72000,544,19435680
05-Oct-21,805.92,209250,544,168638760
11-Oct-21,520.31,139500,544,72583245
30-Oct-21,323.02,83700,544,27036774
29-Nov-21,271.47,74250,544,20156647.5
04-Nov-21,1323.29,348750,544,461497387.5
06-Nov-21,1463.84,376650,544,551355336
08-Nov-21,916.97,237150,544,217459435.5
13-Nov-21,705.3,181350,544,127906155
23-Nov-21,167.67,41850,544,7016989.5
24-Nov-21,812.43,209250,544,170000977.5
20-Nov-21,368.29,97650,544,35963518.5
22-Nov-21,279.15,69750,544,19470712.5
20-Dec-21,550.64,139500,544,76814280
25-Dec-21,389.55,97650,544,38039557.5
30-Dec-21,326.43,83700,544,27322191
04-Dec-21,1137.04,292950,544,333095868
12-Jan-22,526.63,139500,544,73464885
13-Jan-22,392.28,108675,544,42631029
13-Jan-22,6.07,1450,544,8801.5
17-Jan-22,528.28,139500,544,73695060
22-Mar-22,184.63,50625,544,9346893.75
28-Apr-22,1353.11,348750,544,471897112.5
08-Oct-22,631.98,155925,544,98541481.5
03-Jun-23,60.8,14175,544,861840
18-Oct-23,58.8,17550,544,1031940
20-Nov-23,1254.38,269325,544,337835893.5
18-Nov-23,878.94,172125,544,151287547.5
21-Nov-23,1079.29,206550,544,222927349.5
23-Nov-23,895.51,172125,544,154139658.75
23-Nov-23,895.09,172125,544,154067366.25
08-Jan-21,89.08,23400,555,2084472
08-Jan-21,66.24,17550,555,1162512
27-Jan-21,88.44,22500,555,1989900
30-Jan-21,173.93,45000,555,7826850
08-Jan-21,89.26,23400,555,2088684
08-Jan-21,66.3,17550,555,1163565
11-Feb-21,87.53,22500,555,1969425
11-Feb-21,87.69,22500,555,1973025
25-Mar-21,174.48,46800,555,8165664
03-Apr-21,176.49,46800,555,8259732
10-Jun-21,83.4,23400,555,1951560
10-Jun-21,84.78,23400,555,1983852
02-Jul-21,41.52,13050,555,541836
27-Aug-21,88.5,26100,555,2309850
03-Aug-21,213.5,58500,555,12489750
12-Aug-21,84.3,23400,555,1972620
25-Aug-21,85.52,23400,555,2001168
05-Aug-21,561.22,156600,555,87887052
12-Aug-21,84.16,23400,555,1969344
25-Aug-21,88.2,23400,555,2063880
09-Sep-21,84.3,23400,555,1972620
09-Sep-21,88.7,23400,555,2075580
30-Oct-21,44.37,13050,555,579028.5
05-Oct-21,91.54,23400,555,2142036
08-Oct-21,44.82,11700,555,524394
21-Oct-21,44,11700,555,514800
08-Oct-21,46.16,11700,555,540072
21-Oct-21,44.1,11700,555,515970
08-Nov-21,91.7,26100,555,2393370
18-Nov-21,137.48,39150,555,5382342
11-Nov-21,45.8,11700,555,535860
25-Nov-21,137,35100,555,4808700
11-Nov-21,45.18,11700,555,528606
25-Nov-21,136.19,35100,555,4780269
29-Dec-21,46.62,13050,555,608391
28-Dec-21,87.36,23400,555,2044224
28-Dec-21,90.7,23400,555,2122380
29-Dec-21,136.24,35100,555,4782024
01-Dec-21,91.92,23400,555,2150928
09-Dec-21,90.64,23400,555,2120976
22-Dec-21,91.54,23400,555,2142036
01-Dec-21,91.96,23400,555,2151864
09-Dec-21,90.74,23400,555,2123316
28-Dec-21,183.58,46800,555,8591544
29-Dec-21,136.6,35100,555,4794660
02-Dec-21,100.33,32160,555,3226612.8
20-Jan-22,45.36,11700,555,530712
20-Jan-22,45.58,11700,555,533286
07-Feb-22,89.74,23400,555,2099916
07-Feb-22,90.14,23400,555,2109276
02-Mar-22,44.4,13050,555,579420
22-Apr-22,125.23,35100,555,4395573
27-Apr-22,130.92,35100,555,4595292
22-Apr-22,130.08,35100,555,4565808
27-Apr-22,132.1,35100,555,4636710
06-May-22,83.97,27900,555,2342763
09-May-22,84.7,23400,555,1981980
24-May-22,83.34,23400,555,1950156
09-May-22,87,23400,555,2035800
24-May-22,85.2,23400,555,1993680
09-Jun-22,84.7,23400,555,1981980
09-Jun-22,84.6,23400,555,1979640
06-Sep-22,85.9,27900,555,2396610
31-Oct-22,42.5,13950,555,592875
21-Oct-22,86.1,23400,555,2014740
21-Oct-22,87.15,23400,555,2039310
03-Nov-22,84.27,27900,555,2351133
02-Nov-22,83.9,23400,555,1963260
02-Nov-22,82.7,23400,555,1935180
05-Dec-22,85.8,22500,555,1930500
21-Dec-22,88,22500,555,1980000
31-Dec-22,86.6,22500,555,1948500
05-Dec-22,85.9,22500,555,1932750
31-Dec-22,85.8,22500,555,1930500
02-Jan-23,233.7,60750,555,14197275
04-Mar-23,18.46,7800,555,143988
06-Mar-23,4.26,1800,555,7668
03-Mar-23,173.59,45000,555,7811550
08-Apr-23,85.95,22500,555,1933875
06-Apr-23,87.83,22500,555,1976175
02-May-23,44.44,12600,555,559944
27-May-23,85.2,22500,555,1917000
29-May-23,85.4,22500,555,1921500
29-May-23,86.53,22500,555,1946925
29-May-23,86.55,22500,555,1947375
08-Jun-23,86,22500,555,1935000
08-Jun-23,86.92,22500,555,1955700
03-Jul-23,85.64,25200,555,2158128
15-Jul-23,44.1,12600,555,555660
07-Aug-23,83.21,22500,555,1872225
22-Aug-23,86.52,22500,555,1946700
07-Aug-23,87.33,22500,555,1964925
22-Aug-23,85.98,22500,555,1934550
21-Nov-23,86.81,22500,555,1953225
21-Nov-23,85.14,22500,555,1915650
30-Jan-24,134.23,37800,555,5073894
04-Jan-24,176.61,45000,555,7947450
01-Mar-24,214.87,56250,555,12086437.5
11-Apr-24,42.3,11250,555,475875
30-Apr-24,85.29,22500,555,1919025
11-Apr-24,43.1,11250,555,484875
30-Apr-24,86.4,22500,555,1944000
06-May-24,169.9,45000,555,7645500
16-May-24,86.3,22500,555,1941750
16-May-24,85,22500,555,1912500
16-Jul-24,1.4,510,555,714
22-Jul-24,4.2,1530,555,6426
26-Jul-24,42.5,15300,555,650250
17-Mar-21,50.12,16200,559,811944
16-Apr-21,94.84,29070,559,2756998.8
24-Jun-21,542.5,144000,559,78120000
09-Jun-21,266.32,76500,559,20373480
16-Jun-21,162.6,48600,559,7902360
26-Aug-21,112.63,30600,559,3446478
14-Aug-21,54.66,15300,559,836298
09-Sep-21,115.56,30600,559,3536136
09-Oct-21,137.08,36720,559,5033577.6
18-Dec-21,134.22,36720,559,4928558.4
02-Feb-22,112.84,30600,559,3452904
09-Mar-22,284.36,76500,559,21753540
18-Apr-22,51.56,13770,559,709981.2
19-May-22,133.58,36720,559,4905057.6
11-Jul-22,110.3,30600,559,3375180
29-Jul-22,133.51,36720,559,4902487.2
08-Aug-22,56.08,13500,559,757080
16-Sep-22,132.1,35640,559,4708044
21-Dec-22,131.92,32400,559,4274208
29-Dec-22,199.7,48600,559,9705420
29-Dec-22,55.32,13050,559,721926
24-Mar-23,55.72,13500,559,752220
12-Apr-23,110.96,27000,559,2995920
17-Apr-23,55.1,12600,559,694260
17-Jun-23,68.32,15660,559,1069891.2
07-Jun-23,112.06,28800,559,3227328
10-Aug-23,65.82,15660,559,1030741.2
12-Dec-23,134.08,31320,559,4199385.6
15-Feb-24,131.22,31320,559,4109810.4
19-Mar-24,133.38,31320,559,4177461.6
20-May-24,135.23,31320,559,4235403.6
13-Jun-24,130.86,31320,559,4098535.2
06-Jun-24,65.22,17820,559,1162220.4
17-Mar-21,43.97,12960,566,569851.2
17-Mar-21,8.94,3240,567,28965.6
21-Mar-22,245.49,63000,567,15465870
03-Aug-22,234.7,63000,567,14786100
02-Dec-22,229.26,63000,567,14443380
14-Jul-23,233.82,54000,567,12626280
13-Jul-23,567.2,140400,567,79634880
27-Jun-24,229.18,55800,567,12788244
05-Jul-24,766.33,181440,567,139042915.2
01-Jan-21,642.93,113400,568,72908262
07-Jan-21,499.08,89100,568,44468028
13-Jan-21,489.27,89100,568,43593957
29-Jan-21,693.94,121500,568,84313710
28-Jan-21,47.44,13500,568,640440
18-Feb-21,692.22,189000,568,130829580
10-Mar-21,469.54,81000,568,38032740
13-Mar-21,459.42,81000,568,37213020
18-Mar-21,234.04,40500,568,9478620
25-Mar-21,522.43,89100,568,46548513
26-Apr-21,44.4,12600,568,559440
03-May-21,325.2,88200,568,28682640
08-May-21,1202.5,327600,568,393939000
29-May-21,1030.3,289800,568,298580940
29-May-21,871.26,240660,568,209677431.6
07-Jun-21,1336.94,378000,568,505363320
22-Jun-21,1125.2,315000,568,354438000
24-Jun-21,708.9,189000,568,133982100
02-Jul-21,1342.68,365400,568,490615272
09-Jul-21,1207.75,315000,568,380441250
15-Jul-21,1223.8,315000,568,385497000
27-Jul-21,969.08,252000,568,244208160
12-Aug-21,1448.98,378000,568,547714440
17-Aug-21,280.34,75600,568,21193704
25-Aug-21,498,126000,568,62748000
31-Aug-21,764.5,201600,568,154123200
07-Sep-21,527.9,138600,568,73166940
14-Sep-21,1189.24,315000,568,374610600
15-Sep-21,1706.2,453600,568,773932320
16-Sep-21,1451.15,378000,568,548534700
01-Oct-21,1079.34,277200,568,299193048
08-Oct-21,875.82,226800,568,198635976
12-Oct-21,602.29,151200,568,91066248
13-Oct-21,1263.25,315000,568,397923750
26-Oct-21,612.9,151200,568,92670480
09-Nov-21,930.74,252000,568,234546480
16-Nov-21,756.86,202244,568,153070393.84
26-Nov-21,815.94,226800,568,185055192
04-Dec-21,518.66,138600,568,71886276
06-Dec-21,520.18,138600,568,72096948
11-Dec-21,314.02,88200,568,27696564
17-Dec-21,844.51,226800,568,191534868
25-Dec-21,807.1,214200,568,172880820
31-Dec-21,575.44,151200,568,87006528
05-Jan-22,530.02,138600,568,73460772
14-Jan-22,952.7,252000,568,240080400
24-Jan-22,905.01,239400,568,216659394
31-Jan-22,1242.42,315000,568,391362300
14-Feb-22,1169.62,315000,568,368430300
10-Mar-22,1189.09,315000,568,374563350
14-Mar-22,621.9,163800,568,101867220
16-Mar-22,1182.42,315000,568,372462300
21-Mar-22,493.85,126000,568,62225100
24-Mar-22,1173.7,315000,568,369715500
09-Apr-22,1177.39,315000,568,370877850
13-Apr-22,1421.55,378000,568,537345900
19-Apr-22,1179.05,315000,568,371400750
28-Apr-22,703.76,189000,568,133010640
07-May-22,958.05,252000,568,241428600
23-May-22,1188.27,315000,568,374305050
23-Jun-22,1169.08,315000,568,368260200
18-Jul-22,838.05,226800,568,190069740
22-Jul-22,700.34,189000,568,132364260
03-Aug-22,717.32,189000,568,135573480
11-Aug-22,466.78,126000,568,58814280
25-Aug-22,233.4,63000,568,14704200
16-Nov-22,650.2,176400,568,114695280
21-Nov-22,744.85,201600,568,150161760
22-Nov-22,702.74,189000,568,132817860
23-Nov-22,705.4,189000,568,133320600
02-Dec-22,467.32,126000,568,58882320
25-Jan-23,948.43,252000,568,239004360
25-Jan-23,1036.16,252000,568,261112320
18-May-23,1212.86,292500,568,354761550
26-May-23,956.86,225000,568,215293500
31-May-23,881.99,203525,568,179507014.75
14-Jul-23,319.58,75600,568,24160248
29-Jul-23,405.62,97200,568,39426264
05-Aug-23,358.9,86400,568,31008960
29-Aug-23,591.8,140400,568,83088720
14-Sep-23,814.5,194400,568,158338800
11-Oct-23,782,183600,568,143575200
14-Oct-23,497.9,113850,568,56685915
30-Oct-23,366.8,82800,568,30371040
14-Nov-23,1303.8,289800,568,377841240
13-Dec-23,961,207000,568,198927000
21-Dec-23,713.5,155250,568,110770875
21-Feb-24,682.5,155250,568,105958125
09-May-24,934.4,207000,568,193420800
14-May-24,932.5,207000,568,193027500
22-May-24,462.4,103500,568,47858400
19-Jun-24,721.6,155250,568,112028400
16-Jul-24,1182.2,258750,568,305894250
31-Jul-24,453.7,103500,568,46957950
01-Mar-21,141.37,41400,574,5852718
22-May-21,97.74,28800,574,2814912
01-Jun-21,91.81,28800,574,2644128
14-Jun-21,143.96,43200,574,6219072
29-Jun-21,144.92,43200,574,6260544
02-Jun-21,47.55,14400,574,684720
10-Jun-21,95.9,28800,574,2761920
02-Jul-21,160.38,48720,574,7813713.6
23-Aug-21,45.14,14400,574,650016
25-Aug-21,44.78,14400,574,644832
20-Sep-21,136.35,43200,574,5890320
30-Oct-21,91.64,28800,574,2639232
07-Oct-21,226.97,75000,574,17022750
06-Dec-21,46.94,14400,574,675936
18-Dec-21,91.28,28800,574,2628864
27-Dec-21,138.98,43200,574,6003936
07-Feb-22,96.2,28800,574,2770560
01-Mar-22,99.7,28800,574,2871360
09-Mar-22,93.34,28800,574,2688192
14-Mar-22,257.47,72000,574,18537840
05-Apr-22,238.96,78000,574,18638880
24-May-22,94.66,31200,574,2953392
25-May-22,139.42,46800,574,6524856
02-Jun-22,141,46800,574,6598800
14-Jun-22,235.9,78000,574,18400200
20-Jun-22,141.08,46800,574,6602544
18-Jul-22,91.1,31200,574,2842320
02-Jul-22,141.42,46800,574,6618456
09-Aug-22,139.2,46800,574,6514560
23-Aug-22,98.88,31200,574,3085056
26-Sep-22,144.7,46800,574,6771960
31-Oct-22,147.8,46800,574,6917040
14-Oct-22,96.65,31200,574,3015480
29-Nov-22,94.3,31200,574,2942160
25-Nov-22,98.7,31200,574,3079440
05-Dec-22,94.8,31200,574,2957760
16-Dec-22,94.7,28800,574,2727360
13-Jan-23,137.72,43200,574,5949504
11-Feb-23,134.1,43200,574,5793120
27-Feb-23,92.1,28800,574,2652480
03-Feb-23,136.85,46800,574,6404580
15-Mar-23,91.8,28800,574,2643840
21-Mar-23,139.4,43200,574,6022080
31-Mar-23,44.1,14400,574,635040
30-Mar-23,47.3,15600,574,737880
18-Apr-23,88.8,28800,574,2557440
12-Apr-23,44.3,15600,574,691080
12-May-23,90.57,28080,574,2543205.6
20-May-23,40.4,12960,574,523584
27-May-23,46,14400,574,662400
02-Jun-23,45.4,14400,574,653760
05-Jun-23,44.8,14400,574,645120
07-Jun-23,44.9,14400,574,646560
10-Jun-23,45.45,14400,574,654480
16-Jun-23,89.65,28800,574,2581920
21-Jun-23,90.7,28800,574,2612160
30-Jun-23,40.4,12960,574,523584
14-Jun-23,89,31200,574,2776800
04-Jul-23,252.2,72000,574,18158400
06-Jul-23,147,43200,574,6350400
08-Jul-23,147.6,43200,574,6376320
14-Jul-23,146.6,43200,574,6333120
15-Jul-23,47.7,14400,574,686880
12-Jul-23,244.64,78000,574,19081920
24-Aug-23,242.8,78000,574,18938400
25-Sep-23,143.04,43200,574,6179328
09-Oct-23,173.36,51840,574,8986982.4
02-Nov-23,143,46800,574,6692400
15-Dec-23,90.85,28800,574,2616480
06-Dec-23,94.05,31200,574,2934360
22-Dec-23,45,15600,574,702000
10-Jan-24,96,28800,574,2764800
11-Jan-24,141,46800,574,6598800
03-Feb-24,143.2,43200,574,6186240
20-Mar-24,100.2,28800,574,2885760
27-Mar-24,146.5,43200,574,6328800
13-Mar-24,47.84,15600,574,746304
18-Apr-24,97.4,28800,574,2805120
16-Apr-24,97,31200,574,3026400
15-May-24,156,43200,574,6739200
25-May-24,104,28800,574,2995200
31-May-24,149.5,43200,574,6458400
15-May-24,97.8,31200,574,3051360
07-Jun-24,97.5,28800,574,2808000
14-Jun-24,156,43200,574,6739200
